6,0.117,0.707,1566,0.010000,0.000100
7,0.105,0.703,1567,0.010000,0.000100
8,0.096,0.687,1568,0.010000,0.000100
9,0.110,0.697,1569,0.010000,0.000100
10,0.100,0.654,1570,0.010000,0.000100
11,0.129,0.704,1571,0.010000,0.000100
12,0.103,0.687,1572,0.010000,0.000100
1,0.141,0.654,1563,0.010000,0.000100
2,0.147,0.698,1566,0.010000,0.000100
3,0.124,0.668,1573,0.010000,0.000100
4,0.127,0.702,1574,0.010000,0.000100
5,0.141,0.667,1575,0.010000,0.000100
6,0.133,0.686,1576,0.010000,0.000100
7,0.138,0.676,1577,0.010000,0.000100
8,0.129,0.706,1578,0.010000,0.000100
9,0.154,0.706,1579,0.010000,0.000100
10,0.145,0.702,1580,0.010000,0.000100
11,0.140,0.698,1581,0.010000,0.000100
12,0.129,0.706,1582,0.010000,0.000100
1,0.105,0.715,1579,0.010000,0.000100
2,0.108,0.653,1578,0.010000,0.000100
3,0.097,0.696,1583,0.010000,0.000100
4,0.101,0.688,1584,0.010000,0.000100
5,0.123,0.670,1585,0.010000,0.000100
6,0.100,0.664,1586,0.010000,0.000100
7,0.114,0.690,1587,0.010000,0.000100
8,0.105,0.698,1588,0.010000,0.000100
9,0.141,0.699,1589,0.010000,0.000100
10,0.134,0.702,1590,0.010000,0.000100
11,0.099,0.696,1591,0.010000,0.000100
12,0.142,0.696,1592,0.010000,0.000100
1,0.108,0.702,1579,0.010000,0.000100
2,0.097,0.703,1590,0.010000,0.000100
3,0.103,0.671,1593,0.010000,0.000100
4,0.096,0.697,1594,0.010000,0.000100
5,0.147,0.687,1595,0.010000,0.000100
6,0.104,0.688,1596,0.010000,0.000100
7,0.106,0.692,1597,0.010000,0.000100
8,0.100,0.663,1598,0.010000,0.000100
9,0.133,0.693,1599,0.010000,0.000100
10,0.109,0.689,1600,0.010000,0.000100
11,0.094,0.703,1601,0.010000,0.000100
12,0.095,0.694,1602,0.010000,0.000100
1,0.110,0.690,1601,0.010000,0.000100
2,0.108,0.696,1590,0.010000,0.000100
3,0.097,0.682,1603,0.010000,0.000100
4,0.116,0.678,1604,0.010000,0.000100
5,0.098,0.665,1605,0.010000,0.000100
6,0.100,0.689,1606,0.010000,0.000100
7,0.124,0.668,1607,0.010000,0.000100
8,0.106,0.707,1608,0.010000,0.000100
9,0.130,0.690,1609,0.010000,0.000100
10,0.108,0.695,1610,0.010000,0.000100
11,0.111,0.677,1611,0.010000,0.000100
12,0.101,0.673,1612,0.010000,0.000100
1,0.135,0.678,1608,0.010000,0.000100
2,0.131,0.670,1590,0.010000,0.000100
3,0.146,0.687,1613,0.010000,0.000100
4,0.104,0.639,1614,0.010000,0.000100
5,0.101,0.689,1615,0.010000,0.000100
6,0.134,0.673,1616,0.010000,0.000100
7,0.107,0.699,1617,0.010000,0.000100
8,0.119,0.668,1618,0.010000,0.000100
9,0.098,0.689,1619,0.010000,0.000100
10,0.120,0.697,1620,0.010000,0.000100
11,0.117,0.662,1621,0.010000,0.000100
12,0.116,0.682,1622,0.010000,0.000100
1,0.102,0.698,1617,0.010000,0.000100
2,0.101,0.686,1620,0.010000,0.000100
3,0.103,0.704,1623,0.010000,0.000100
4,0.098,0.678,1624,0.010000,0.000100
5,0.100,0.693,1625,0.010000,0.000100
6,0.112,0.709,1626,0.010000,0.000100
7,0.107,0.701,1627,0.010000,0.000100
8,0.101,0.689,1628,0.010000,0.000100
9,0.094,0.660,1629,0.010000,0.000100
10,0.105,0.686,1630,0.010000,0.000100
11,0.106,0.687,1631,0.010000,0.000100
12,0.104,0.656,1632,0.010000,0.000100
1,0.132,0.684,1626,0.010000,0.000100
2,0.103,0.683,1623,0.010000,0.000100
3,0.091,0.648,1633,0.010000,0.000100
4,0.100,0.639,1634,0.010000,0.000100
5,0.111,0.701,1635,0.010000,0.000100
6,0.106,0.672,1636,0.010000,0.000100
7,0.099,0.655,1637,0.010000,0.000100
8,0.135,0.686,1638,0.010000,0.000100
9,0.099,0.649,1639,0.010000,0.000100
10,0.118,0.677,1640,0.010000,0.000100
11,0.120,0.686,1641,0.010000,0.000100
12,0.111,0.709,1642,0.010000,0.000100
1,0.108,0.677,1642,0.010000,0.000100
2,0.093,0.690,1635,0.010000,0.000100
3,0.097,0.663,1643,0.010000,0.000100
4,0.105,0.704,1644,0.010000,0.000100
5,0.110,0.670,1645,0.010000,0.000100
6,0.098,0.704,1646,0.010000,0.000100
7,0.095,0.708,1647,0.010000,0.000100
8,0.099,0.665,1648,0.010000,0.000100
9,0.101,0.694,1649,0.010000,0.000100
10,0.093,0.666,1650,0.010000,0.000100
11,0.126,0.683,1651,0.010000,0.000100
12,0.100,0.667,1652,0.010000,0.000100
1,0.099,0.666,1647,0.010000,0.000100
2,0.105,0.704,1644,0.010000,0.000100
3,0.106,0.661,1653,0.010000,0.000100
4,0.103,0.673,1654,0.010000,0.000100
5,0.103,0.676,1655,0.010000,0.000100
6,0.108,0.654,1656,0.010000,0.000100
7,0.095,0.679,1657,0.010000,0.000100
8,0.105,0.662,1658,0.010000,0.000100
9,0.106,0.692,1659,0.010000,0.000100
10,0.106,0.623,1660,0.010000,0.000100
11,0.093,0.667,1661,0.010000,0.000100
12,0.100,0.684,1662,0.010000,0.000100
1,0.113,0.675,1644,0.010000,0.000100
2,0.105,0.706,1659,0.010000,0.000100
3,0.099,0.623,1663,0.010000,0.000100
4,0.108,0.721,1664,0.010000,0.000100
5,0.107,0.693,1665,0.010000,0.000100
6,0.131,0.697,1666,0.010000,0.000100
7,0.120,0.695,1667,0.010000,0.000100
8,0.112,0.678,1668,0.010000,0.000100
9,0.105,0.656,1669,0.010000,0.000100
10,0.104,0.690,1670,0.010000,0.000100
11,0.098,0.678,1671,0.010000,0.000100
12,0.104,0.705,1672,0.010000,0.000100
1,0.104,0.704,1664,0.010000,0.000100
2,0.095,0.686,1659,0.010000,0.000100
3,0.101,0.583,1673,0.010000,0.000100
4,0.100,0.687,1674,0.010000,0.000100
5,0.098,0.703,1675,0.010000,0.000100
6,0.109,0.664,1676,0.010000,0.000100
7,0.105,0.674,1677,0.010000,0.000100
8,0.100,0.694,1678,0.010000,0.000100
9,0.095,0.691,1679,0.010000,0.000100
10,0.090,0.703,1680,0.010000,0.000100
11,0.100,0.678,1681,0.010000,0.000100
12,0.098,0.652,1682,0.010000,0.000100
1,0.096,0.700,1664,0.010000,0.000100
2,0.112,0.715,1680,0.010000,0.000100
3,0.146,0.709,1683,0.010000,0.000100
4,0.099,0.683,1684,0.010000,0.000100
5,0.103,0.693,1685,0.010000,0.000100
6,0.095,0.702,1686,0.010000,0.000100
7,0.106,0.668,1687,0.010000,0.000100
8,0.101,0.716,1688,0.010000,0.000100
9,0.102,0.689,1689,0.010000,0.000100
10,0.101,0.693,1690,0.010000,0.000100
11,0.099,0.695,1691,0.010000,0.000100
12,0.099,0.658,1692,0.010000,0.000100
1,0.136,0.712,1688,0.010000,0.000100
2,0.094,0.708,1680,0.010000,0.000100
3,0.112,0.705,1693,0.010000,0.000100
4,0.100,0.697,1694,0.010000,0.000100
5,0.099,0.704,1695,0.010000,0.000100
6,0.109,0.705,1696,0.010000,0.000100
7,0.090,0.700,1697,0.010000,0.000100
8,0.131,0.679,1698,0.010000,0.000100
9,0.100,0.702,1699,0.010000,0.000100
10,0.106,0.704,1700,0.010000,0.000100
11,0.101,0.704,1701,0.010000,0.000100
12,0.100,0.670,1702,0.010000,0.000100
1,0.142,0.711,1688,0.010000,0.000100
2,0.115,0.699,1680,0.010000,0.000100
3,0.099,0.671,1703,0.010000,0.000100
4,0.108,0.660,1704,0.010000,0.000100
5,0.097,0.669,1705,0.010000,0.000100
6,0.106,0.670,1706,0.010000,0.000100
7,0.096,0.681,1707,0.010000,0.000100
8,0.095,0.684,1708,0.010000,0.000100
9,0.127,0.720,1709,0.010000,0.000100
